Questions,Value,Direction
How often care for elderly or disabled relatives?,0.004361956462309611,0.0006782047345730385
Phone/internet contact with other relatives,0.004323266892454019,0.0009273949852722503
Direct contact with other relatives,0.004306751962026096,0.00018336895889997732
How frequently participate in social activities?,0.004299069175452162,0.00021085100499381948
"Neighbourhood problems - crime, violence or vandalism",0.004284892710902914,-0.000912666700713795
How satisfied with economic situation in the country?,0.00427076751420632,-0.001651855067472715
Access to banking services?,0.004214027689555516,-0.0007925772440889202
Quality of education system?,0.00420814372130948,0.00023461842639459123
Quality of long term care services?,0.004153980393652417,-3.994218748460002e-06
Problems with accommodation - no bath/shower,0.004138073829980193,0.000339049020074272
How much tension between Management and Workers?,0.004114855525968118,-0.0005629668463686027
No. of problems with accommodation,0.004068075117012833,-1.993075794289612e-05
Difficult to see a doctor because of waiting time?,0.004048855171496467,-0.0011434454653691433
Country_Serbia,0.004026849178164821,-0.0003608546603843602
Rural/urban living,0.004004053442641466,-0.000490463809846265
Country_Lithuania,0.0039626609867570405,0.00011403303259972286
The value of what I do is not recognised by others?,0.003954264869581451,0.00022864745453328095
Country_Czech Republic,0.00394990714264002,-2.250961776852662e-05
As much time as would like with family members?,0.003912512158121859,0.00040182354614280773
Direct contact with parents,0.0039039554087304347,-0.00025402916135807357
DV: Rural/urban living,0.003897716956600666,-0.00043033199562129667
Household able to make ends meet?,0.003864457966334057,0.00014750718689271786
Feel left out of sociey?,0.003767937593055207,-0.0006520829408266305
As much time as would like with others (not family)?,0.003767402524681746,-0.00018555655659375565
Citizenship - A non-EU country,0.003739443914124487,-0.0002476116121019149
Access to recreational or green areas?,0.0037224464999748067,0.0003712711069251917
Income quartiles,0.0037056139975526364,0.0009070889204121511
Household size,0.003691591985571058,0.0004463460446910433
Problems with accommodation - damp or leaks,0.0036730552465219207,-0.0007425513641755807
Household structure,0.003618151358842832,0.0008037739512216502
Someone close outside household used child care in 12 months,0.0036178448873049546,-0.00038251209610022354
I or someone else in household used long term care in 12 months,0.003615801429421607,2.061300132078553e-05
Can afford to pay for a week's annual holiday away?,0.003590973347722094,-0.0005879798824891456
I or someone else in household used child care in 12 months,0.003588035944571958,0.000636275732268162
Neighbourhood problems - noise,0.0035687190356925944,-0.0007655180763099554
How much trust the local authorities?,0.0035599270430940098,-0.0005324344327075759
Citizenship - Country,0.00354059935096942,0.0009251473275175737
A person to get support from when feeling depressed,0.003519774092311787,-0.001011310805564478
Country_France,0.003500740727831974,9.790499855486356e-05
How often cook and doing housework?,0.003490409769235206,0.0003758677566429838
Access to postal services?,0.0034753551933725253,-0.00013277981508446696
No. of rooms in accommodation,0.0034729099725972585,0.0010097372970908367
Problems with accommodation - rot in windows etc.,0.0034469836615299326,-0.0006283975995751437
As much time as would like on voluntary work?,0.0034423556623725572,-1.295035417440829e-06
People look down on me because of my job situation or income?,0.003423927158802507,0.0003053224450216775
Country_Spain,0.0034185202270209073,0.0005327121216809478
How much tension between groups with different sexual orientation?,0.003418112096657088,0.001119910737896798
Likelihood of leaving accom within 6 months,0.003414516288173289,-0.00029978390727137123
Rent/mortgage payments for accommodation,0.0033876899535425606,0.00012075333052044423
Education completed,0.003381799019791434,0.00033266954634195877
Access to public transport?,0.003358063102480108,-0.00039116419142343065
As much time as would like on own hobbies/interests?,0.003356496829304709,-0.00025172773915451216
Feel close to people in the area where I live,0.0033181806337586454,0.0005957994818048533
Country_Italy,0.0033101092423719588,-0.00040351634126161085
Someone close outside household used long term care in 12 months,0.0033073788579971175,-5.1700001933524375e-05
Can afford a meal with meat/chicken/fish every second day?,0.003300256395320198,0.0008694782012821702
How much tension between different religious groups?,0.003297180045199303,0.0007925688088610507
How frequently take part in sports or exercise?,0.003277490646324724,0.0004634097775383666
Direct contact with neighbours,0.003241972375418682,-0.0002147769830936311
Age,0.0031967498131813526,-0.0003333467897708664
Employment - 7 groups,0.003195989455792778,-0.00021912954353509783
Direct contact with children,0.0031939342937871017,-0.000350425308629836
Difficult to see a doctor because of delay in getting appointment?,0.003191737805879079,-0.0003285971678231531
Tenure,0.0031800138479708188,-0.0007910257268499138
A person to get support from to help around house ,0.003171495488141254,-0.0013371841778667766
Country_Denmark,0.0031448693088859856,-0.0007619404706604147
Difficult to see a doctor because of lack of time?,0.003140763665533087,0.00023712014990964018
Neighbourhood problems - litter or rubbish,0.0031358821259445417,0.0015833816961245365
Difficult to see a doctor because of distance?,0.0031262337828905974,-0.0004991643858178931
Education - 3 groups,0.0031103267011613513,5.411495565930451e-05
Country_Sweden,0.0030914992943925205,-0.0002557708803882095
Nobody used long term care in 12 months,0.0030826220567356155,-0.00020401521495178415
How frequently use the Internet other than for work?,0.0030773344357347444,-0.0006231189106334213
A person to get support from when looking for a job,0.0030547458615975587,-0.0008163377491254528
How frequently attend religious services?,0.003034211169959981,0.0012358114185341655
How much trust the parliament?,0.0030271961581411484,-0.00030724786216673007
Problems with accommodation - no toilet,0.0030248261849564312,3.624732063013126e-05
Quality of state pension system?,0.0029927818885450872,0.0006143348344704817
Payments for informal loans from friends/relatives,0.0029784329620547614,0.00027307243896258445
Country_Slovenia,0.0029741285507462675,-4.038360835822931e-05
Country_Finland,0.002940091330450222,-0.0003426064664578188
Country_Iceland,0.0029062385960058673,0.0005554551096243961
Country_Turkey,0.0028990075489131457,-0.0004610610929157822
Phone/internet contact with neighbours,0.002856850342246655,-2.9807640040745827e-05
Quality of public transport?,0.0028332102476823664,-2.2778101486097034e-05
How much tension between Men and Women?,0.0028299016767458114,0.00027115615524852193
Citizenship - Another EU member,0.002813192669894392,-0.00018090113064863207
Quality of social/municipal housing?,0.002813033815753053,0.000708799950359454
How much trust the press?,0.002794283118866322,-0.00028375722158194175
Neighbourhood problems - quality of drinking water,0.0027904490649303323,-0.0001245540014297569
How much tension between Old and Young people?,0.002742188497317409,-0.0007540159598398377
A person to get advice from about a personal/family matter,0.0027403445439076863,0.00012344566794115748
How much tension between different racial/ethnic groups?,0.002722933782475814,-0.0003469003075255441
"Access to cinema, theatre and cultural centre?",0.0027157907762077552,0.00023961199865838042
Country_Croatia,0.0027111874276346897,0.00012542064434092342
The share of housework you do is?,0.002647942295565191,0.0004013564673127805
Country_Germany,0.0026462177103161667,-0.00036327110249601013
No. of children,0.0026439573627874847,0.00040413928066351454
How much trust the government?,0.0025935537206358715,-3.979305581249919e-05
Deprivation index: No. of items hhold can't afford,0.002579551978937592,-0.00020564244144908117
Can afford to keep home adequately warm?,0.0025454023503212733,-8.44617114610741e-05
Quality of child care services?,0.0025411671827617155,0.000567646600446082
Country_Montenegro,0.0024988290771446506,0.0024988290771446506
Nobody used child care in 12 months,0.002482380559188295,0.000648791122827011
How much tension between Poor and Rich?,0.0024091295739195745,0.00012600325615366639
"Utility bills, such as electricity, water, gas",0.0023880869826656374,0.0003469307664681073
How many hours per week would you prefer to work at present?,0.002361240091628732,0.0006856588256151628
Difficult to see a doctor because of cost?,0.002346269591929081,0.0006631588046293074
Country_Belgium,0.0023363335183720886,0.0006893083978619276
Country group,0.0022862145500059145,0.0002417862397992403
Problems with accommodation - space,0.0021570687007225254,-0.00013862420510752946
Phone/internet contact with children,0.0020397228051276264,0.0006727195202432742
Can afford to replace any worn-out furniture?,0.0019012656595166308,0.0002760619333262641
Country_Portugal,0.0018683669008575038,-0.0018683669008575038
Problems with accommodation - no outside space,0.001842546510029213,-0.00012319381953927245
Country_Malta,0.0016460145486491945,-0.0016460145486491945
How much trust the legal system?,0.0015548018996134633,0.0009803458421035903
Country_Bulgaria,0.0014735293302253257,-0.0010848064168626802
Long term care used in 12 months - don't know,0.001232554624746631,-0.001232554624746631
Country_Estonia,0.001223282886756229,-0.001223282886756229
Child care used in 12 months - don't know,0.0008626693974835253,-0.0008626693974835253
Country_Latvia,0.0007248099472073952,-0.0007248099472073952
Country_Luxembourg,0.0006857361993474091,-0.0006857361993474091
Payments for consumer loans/credit cards,0.0006374887840051654,-0.0006103935384042393
Country_Hungary,0.0005074378242644305,0.0005074378242644305
Country_Netherlands,0.00021300269002815978,-2.4400367058597432e-05
Long term care used in 12 months - refusal,8.899744496606894e-05,8.899744496606894e-05
Country_Macedonia (FYROM),2.129481011065176e-06,2.129481011065176e-06
Child care used in 12 months - refusal,0.0,0.0
